YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20090123,2660.316448,2561.696451,2481.847118,2415.906324,2326.418101,2245.534942,2200.917755,2172.087997,2083.868631,2062.477512,1987.087948,2038.09889,1989.355226,1948.125958,1923.552463,1935.637014,1899.098375,1927.986139,1913.443511,1889.7306,1938.963047,1950.834683,1944.560238,1946.895416,1958.642698,2029.673179,2035.476592,2101.330765,2117.107039,2150.988848,2251.393548,2291.200893,2429.288347,2538.641588,2628.665542,2660.673117,2743.76419,2837.930723,2830.974659,2907.442184,2992.844379,2973.242328,3002.814815,3047.603692,3086.23627,3161.721185,3231.671086,3234.390287,3187.402323,3078.369473,3016.286078,2981.393335,2894.374247,2863.995205,2863.443178,2829.002261,2815.088775,2827.896558,2833.41838,2821.968791,2801.372393,2785.804572,2801.362208,2815.704531,2882.923397,2921.18301,2862.169762,3028.943026,3078.009021,3157.72139,3306.227323,3364.81833,3533.118956,3662.063578,3831.966159,3783.507578,3785.837809,3632.53736,3559.218552,3557.170494,3565.978676,3452.981921,3533.365045,3385.863256,3403.733857,3433.405284,3314.09315,3308.73875,3182.180231,3108.697105,3125.504198,3044.432471,2980.17259,2784.770649,2706.661205,2594.910415
20090124,2560.207598,2470.927052,2294.534104,2201.991448,2198.093018,2114.861489,1986.753298,2011.054514,2008.060609,1870.371825,1915.465864,1890.219577,1798.255526,1846.887737,1860.376266,1841.091793,1824.136969,1733.68573,1834.896888,1798.091887,1842.966415,1770.404983,1775.594095,1792.559007,1898.565263,1904.21076,1973.858409,1968.629236,1933.913421,2085.383771,2101.578503,2222.990493,2274.718071,2265.241074,2357.297566,2503.594227,2544.557327,2648.977051,2694.501188,2657.585995,2704.344651,2819.155209,2804.505493,2831.70148,2877.725749,2884.671822,2957.493117,3000.510871,3057.299909,2973.811233,2847.592602,2872.020403,2741.764535,2656.923388,2720.625325,2631.911065,2519.727558,2563.468738,2513.307031,2442.314186,2520.580091,2501.106468,2468.076513,2563.876817,2475.042471,2517.357072,2662.179236,2669.243746,2776.887459,2843.101793,2964.342093,3228.709288,3344.799955,3465.325559,3581.360645,3514.331414,3452.667447,3510.280209,3345.980057,3413.754054,3275.8509,3261.43088,3332.957031,3282.988257,3265.080505,3181.13331,3115.52542,3086.19262,3097.901296,2929.993035,2941.594235,2810.596123,2692.150296,2594.513006,2614.93752,2444.754124
20090125,2412.071041,2328.088926,2166.015312,2062.013852,2091.775974,1934.760231,1937.729498,1799.722457,1830.424606,1827.987093,1689.46149,1743.60301,1628.595251,1673.499655,1694.04183,1684.061306,1633.012243,1561.582413,1635.593898,1616.943417,1662.427784,1670.912471,1613.780635,1679.070559,1754.153312,1707.481665,1765.817562,1702.425152,1704.62744,1848.727051,1882.334059,1990.59993,2043.48627,2038.693112,2183.056078,2200.536933,2176.79919,2331.37354,2374.981636,2357.966381,2407.82118,2459.862262,2616.207541,2611.826439,2715.229021,2783.913557,2789.932698,2892.131995,2806.301254,2839.542475,2749.837845,2640.526411,2580.843475,2635.859547,2622.572196,2607.387331,2543.379844,2465.354984,2553.822088,2495.431386,2538.798922,2551.827574,2519.527447,2550.884055,2676.58005,2705.752315,2799.714954,2849.754926,2866.281204,3021.731949,3076.89032,3098.302488,3184.414626,3167.236217,3273.879375,3326.105242,3198.818059,3186.351328,3081.200612,3127.58931,3170.245933,3067.349691,3058.41667,3082.892874,2982.832718,2960.454721,3045.069955,2921.849691,3014.042274,2960.980461,2852.002319,2796.67963,2877.129005,2725.058322,2779.317212,2600.469
20090126,2564.580649,2497.015493,2495.353495,2267.196788,2226.861278,2109.906147,1961.686752,1970.896805,1868.083207,1849.506155,1775.916135,1659.07818,1710.281958,1706.954276,1716.346398,1612.501205,1607.151655,1603.121596,1649.676164,1596.843853,1629.905818,1617.146826,1546.855194,1559.593428,1648.559791,1686.971694,1761.464687,1710.685284,1639.205111,1747.419281,1779.288631,1786.970352,1947.490317,1975.233869,1954.620399,1991.657327,2118.311973,2213.708951,2137.894527,2262.806374,2234.824396,2245.40632,2252.185941,2396.424844,2420.397327,2443.819626,2498.601637,2447.421139,2517.735954,2511.069144,2387.967705,2363.150255,2395.852447,2292.240054,2230.324469,2241.927706,2218.223816,2127.470616,2214.413462,2172.738964,2101.898215,2111.627509,2159.099794,2156.632114,2181.65792,2316.404403,2434.14213,2419.457106,2607.849827,2697.329223,2828.297944,3042.527294,3045.680279,3135.437677,3267.3634,3193.09729,3128.23921,3181.974494,3153.276074,3109.175897,3093.674133,3000.247225,2941.566784,2999.546788,2980.816961,2962.683199,2892.543372,2819.281406,2830.964959,2853.448104,2692.961895,2660.458068,2537.57032,2427.186163,2334.149486,2340.512298
20090127,2297.455938,2193.738203,2124.139539,1964.777657,1898.791176,1866.175896,1807.357036,1831.689486,1832.89248,1727.180231,1708.768273,1668.535292,1603.584577,1585.397077,1640.453598,1631.17419,1635.59545,1604.406846,1519.039183,1539.723075,1539.660898,1649.667046,1616.101651,1659.530103,1644.379576,1604.012735,1632.564588,1663.118327,1684.09448,1725.776059,1789.806147,1853.572977,2036.985912,2078.444876,2150.521308,2152.380604,2130.797328,2187.962435,2248.583652,2389.063611,2459.32042,2390.980913,2467.873298,2510.605678,2478.056164,2520.931328,2690.727015,2596.903668,2637.880057,2559.672837,2508.199787,2560.311,2409.869432,2456.579297,2386.050403,2263.901892,2319.288116,2302.775612,2275.295124,2257.946189,2194.038709,2184.185934,2322.384647,2235.362746,2305.81986,2295.786374,2326.819293,2376.463408,2560.388697,2748.828463,2787.93993,2891.045983,2919.04222,3016.210321,3071.477817,3088.411204,3098.978869,3028.552989,3005.496283,2971.503894,3001.889823,2942.269355,2958.07211,2976.691551,2977.718393,2975.887809,2916.711698,2897.460884,2863.420868,2807.558762,2847.919589,2805.979893,2701.805094,2617.873031,2485.39111,2371.27546
20090128,2400.171275,2214.46623,2201.131834,2055.314935,1992.189954,1981.722393,1826.523848,1872.091053,1759.128151,1708.145921,1757.088629,1756.516523,1641.781819,1683.570098,1581.883543,1666.621385,1665.257856,1637.364342,1616.222319,1539.73326,1580.671625,1647.88632,1571.052523,1629.593963,1711.582049,1605.800833,1691.340671,1757.033921,1686.236822,1744.272407,1710.01579,1808.572446,1964.792595,2012.857356,2026.948449,2063.703495,2083.095638,2156.268849,2303.958042,2246.276119,2304.939876,2472.086008,2441.088882,2451.223248,2506.993495,2634.723968,2690.107088,2707.37852,2678.39007,2577.315197,2518.946126,2488.478426,2576.950671,2449.717032,2326.827344,2364.891114,2313.259469,2282.647821,2316.767862,2265.514905,2200.22954,2328.061863,2287.780382,2236.411801,2327.406143,2402.482591,2372.212965,2425.647064,2535.002245,2673.871131,2756.581673,2898.162582,3103.917915,3190.053915,3293.564943,3310.939486,3200.071493,3202.985567,3228.040473,3173.460901,3183.974828,3101.037985,3039.532031,3036.834946,3124.262113,3108.476624,3115.905757,3020.793183,2898.766019,2842.920597,2894.189462,2821.835416,2743.332443,2624.814351,2465.591082,2424.944881
20090129,2386.387187,2253.710781,2166.556669,2088.451493,1958.910612,1986.04093,1928.37831,1916.246714,1801.071145,1734.798514,1709.039582,1764.772484,1713.964951,1720.152872,1685.063219,1611.882539,1750.527743,1668.612504,1657.475449,1581.270794,1579.72248,1606.409993,1715.52733,1721.999364,1720.327375,1647.866629,1670.490812,1793.205318,1760.746305,1815.552178,1794.403365,1840.771887,2056.347015,1989.191587,2143.659819,2145.388553,2185.888478,2240.663408,2296.881213,2345.562894,2428.007365,2473.623943,2585.563301,2603.940436,2649.262134,2735.97509,2696.968577,2757.349137,2734.743869,2677.73532,2687.104938,2600.093319,2528.154724,2602.548001,2544.783725,2509.528105,2477.229918,2387.12623,2380.326336,2399.657854,2407.7494,2398.426439,2391.692602,2444.814749,2541.860242,2588.546924,2585.44176,2631.954909,2694.369753,2787.435239,2985.160136,3091.173861,3276.701493,3313.403092,3341.397195,3363.915551,3344.58025,3352.284572,3250.457949,3254.782015,3185.987772,3134.897775,3209.622598,3202.66634,3148.405316,3200.392369,3149.747796,3056.358815,3079.856677,3042.697529,3012.098006,2830.970682,2741.71361,2699.897492,2670.120917,2529.9306
20090130,2456.167726,2289.989848,2218.045239,2270.339103,2095.852496,2107.264255,1928.598112,1894.206374,1863.475125,1862.577875,1897.108808,1809.784073,1822.862389,1704.392506,1706.677632,1772.013631,1775.715539,1727.049863,1712.891355,1617.207742,1725.388447,1758.366701,1764.330455,1755.567378,1672.833944,1819.401914,1819.195401,1785.87852,1833.001217,1776.951125,1848.595713,1959.312968,2116.166139,2080.991805,2155.563659,2222.787763,2242.17137,2417.502265,2437.553911,2457.834186,2550.605083,2503.575797,2535.364831,2548.481559,2679.159959,2747.743906,2824.12384,2713.720283,2734.563643,2738.490009,2581.982546,2642.388035,2469.461382,2428.286143,2516.203742,2465.34218,2517.021743,2345.294107,2347.091032,2426.183474,2304.690974,2431.043174,2414.193692,2339.885387,2376.907183,2375.684498,2477.51083,2553.087895,2559.096463,2682.326912,2721.228471,2827.451522,2939.929618,3140.863857,3383.688807,3482.090748,3441.729145,3383.633323,3274.996718,3226.948544,3296.740723,3229.652031,3282.076263,3216.733183,3170.206163,3133.560921,3250.846822,3172.830789,3140.487303,3075.689169,2893.270193,2845.110275,2869.426041,2688.845991,2635.02525,2494.529868
20090131,2374.180028,2390.023717,2274.264111,2271.542097,2057.53866,2061.48171,2092.859367,1901.787603,1958.198244,1846.237546,1850.780638,1895.52926,1775.423569,1825.759585,1710.566459,1707.844736,1713.459484,1741.890669,1785.157422,1680.569403,1766.865065,1699.43697,1719.467276,1769.476887,1874.449026,1764.230642,1786.748513,1849.489568,1812.974403,1914.686566,1994.525132,2110.700189,2063.72241,2090.749811,2179.258528,2328.554429,2295.019104,2423.195292,2391.543804,2459.946555,2634.867528,2611.902196,2659.252746,2694.708574,2714.535568,2821.463906,2841.918199,2877.930613,2870.496921,2701.553282,2654.380436,2590.605361,2605.476625,2601.84155,2529.054593,2549.275601,2428.162759,2419.140013,2457.974836,2466.905238,2479.072821,2470.561653,2411.17447,2413.857199,2455.411126,2476.925629,2611.369569,2680.552491,2714.339046,2829.306744,2832.641604,2964.006764,3159.877409,3361.080338,3418.697853,3537.17569,3422.267162,3384.098244,3312.813914,3417.018783,3342.217039,3369.264519,3303.785251,3245.14361,3308.067607,3326.360449,3219.603704,3237.403301,3156.639355,3061.940486,2985.589943,2955.702788,2854.598524,2789.509099,2636.200987,2520.802512
20090201,2523.29192,2442.533018,2323.339321,2221.43083,2086.926847,2029.976304,2126.698593,2003.043672,1981.832003,1856.174905,1844.231004,1902.421595,1809.80551,1835.98678,1768.798954,1726.948595,1753.513888,1790.935324,1716.288392,1692.71875,1716.875921,1742.496628,1842.936442,1818.360522,1873.999334,1859.604437,1828.07546,1939.629437,1940.426098,1938.954802,2054.152681,2164.332459,2188.097459,2307.058647,2484.454769,2442.105054,2591.356044,2637.103766,2645.352743,2770.166135,2869.436032,2800.246611,2907.939988,2841.569387,2893.255255,3039.617294,3107.115132,3047.124609,3081.155119,2942.661332,2841.913446,2863.324741,2782.455744,2737.846899,2741.345107,2638.696603,2643.810831,2682.951883,2573.350419,2682.176271,2654.031818,2586.56308,2587.885287,2609.640156,2630.963084,2658.00843,2706.406677,2741.044795,2808.963322,2935.208725,3059.702599,3187.112196,3318.748762,3464.025856,3576.432657,3627.81831,3580.245436,3538.335131,3499.493906,3463.143738,3454.18831,3439.413561,3429.838594,3414.216259,3398.560847,3375.408014,3333.886291,3288.049329,3206.919499,3149.076459,3073.802422,2990.426945,2874.890633,2742.958993,2641.131012,2527.955098
20090202,2432.726221,2336.897496,2253.02373,2186.522179,2095.070094,2041.920884,1979.409137,1935.713935,1898.265436,1859.958099,1837.959566,1811.487587,1794.958302,1766.482885,1750.946201,1753.718655,1742.798104,1743.167674,1731.199717,1739.586822,1752.211372,1775.666263,1795.396451,1804.294649,1825.956592,1872.25896,1918.002414,1974.569322,2009.301821,2092.624433,2216.25782,2316.326706,2460.327377,2623.795851,2784.124144,2885.584786,2987.874584,3078.208356,3155.055054,3226.385362,3314.671949,3349.843955,3382.90204,3417.708841,3501.961295,3572.210053,3632.846111,3614.10542,3510.448989,3389.075605,3326.112032,3237.367217,3213.033409,3199.466019,3215.568116,3237.073889,3233.68306,3238.189001,3240.263249,3247.559395,3241.816801,3248.827961,3251.509235,3272.510317,3288.503774,3309.423182,3356.589432,3363.468672,3399.589144,3489.509696,3547.544408,3604.342952,3765.057887,3900.600255,4074.420181,4151.374161,4131.766193,4061.316645,4026.797352,3984.212121,3974.22083,3946.940938,3909.739013,3893.158512,3891.780239,3824.008861,3791.305505,3724.271521,3646.089133,3544.582804,3432.472047,3339.783697,3222.002126,3122.267599,3015.378158,2896.165934
20090203,2754.156867,2654.675316,2581.625489,2495.547398,2407.494872,2354.735893,2286.49067,2231.527948,2202.90771,2169.822368,2128.196855,2124.836969,2078.159696,2064.053277,2058.407586,2041.352755,2021.137179,2015.226678,2026.871625,2015.097183,2014.655057,2039.566694,2059.302217,2072.109515,2107.320321,2154.336415,2195.509811,2248.328833,2285.431139,2397.964913,2519.147886,2631.989926,2810.98713,3016.194704,3144.556259,3243.892019,3363.997031,3462.137557,3542.567047,3600.348104,3678.403907,3715.200954,3775.63758,3817.197521,3854.648833,3951.211751,4008.728289,3956.193865,3802.463027,3665.894593,3588.236587,3513.077883,3484.115041,3502.775901,3516.699087,3562.341855,3561.343725,3550.049433,3559.864087,3548.627607,3573.033486,3559.079551,3564.428034,3594.56477,3611.12558,3635.907916,3659.240296,3685.83692,3689.273824,3782.56435,3852.179795,3894.623503,4025.4281,4150.908561,4300.778799,4408.378668,4373.709219,4308.429383,4253.507401,4219.463602,4237.732582,4190.780896,4141.68551,4135.345978,4117.452582,4070.5331,4012.114268,4015.092459,3891.651423,3758.506895,3691.064638,3574.61866,3432.975283,3401.234749,3201.191455,3121.332422
20090204,2985.037722,2873.991443,2802.061772,2741.735629,2606.564577,2615.550172,2550.201854,2518.177886,2408.020321,2392.337167,2361.993433,2368.175049,2391.588133,2245.805572,2283.457771,2316.955654,2214.960736,2209.126283,2198.253844,2273.114758,2252.215041,2295.580831,2298.428072,2255.94634,2385.051788,2446.298364,2537.528319,2513.082282,2476.569736,2686.450091,2837.510616,2933.564284,3139.966316,3273.269827,3544.955963,3702.303737,3750.124737,3819.765111,3845.003541,4024.696332,4071.500287,4136.967624,4158.031077,4128.330938,4258.578076,4392.701431,4399.895436,4343.376349,4093.308215,3934.562574,3953.32412,3874.067845,3850.924712,3847.567348,3793.131045,3980.10097,3976.094482,3919.782878,3966.582565,3903.999523,3887.5038,3932.7737,3904.52051,3924.343915,4036.914646,3967.346925,4034.093692,4036.875361,3990.779991,4041.381496,4129.31704,4242.099037,4278.743988,4439.691529,4518.621011,4667.533471,4673.259769,4576.704029,4533.123578,4420.211892,4490.672401,4468.715675,4466.886061,4342.164819,4314.673758,4355.554893,4237.233808,4242.589663,4133.468446,3941.174967,3906.498922,3784.514244,3721.702282,3530.309157,3323.043922,3304.418758
20090205,3127.213726,3057.900921,2942.184868,2797.096924,2746.221394,2658.59431,2712.524564,2696.393561,2581.172014,2593.228047,2443.739116,2529.093005,2493.902084,2468.856781,2369.334975,2388.517598,2437.688935,2379.177759,2351.106056,2322.477961,2348.041826,2417.297886,2486.079325,2405.736262,2400.638039,2531.771078,2603.53808,2634.522402,2668.884264,2765.850411,2864.343726,3085.211756,3327.349461,3565.995263,3726.176019,3749.344663,3930.339194,4035.716793,4124.447155,4203.348701,4236.251974,4356.171037,4446.297229,4496.156102,4515.558042,4579.100608,4590.586669,4571.670214,4311.175938,4196.716423,4034.600905,3921.957812,3887.884137,3980.403125,3993.061916,4180.773988,4084.317673,4172.268446,4117.130542,4220.901045,4147.369128,4135.001628,4198.481629,4162.817154,4243.356933,4304.772483,4249.27403,4229.716793,4308.42463,4286.560345,4403.176267,4485.133216,4599.751423,4694.827525,4758.588438,4888.548068,4920.239326,4842.234836,4802.573767,4735.58935,4687.468232,4744.896694,4699.506126,4672.853339,4574.260017,4514.823364,4457.428561,4362.420165,4387.083676,4213.777171,4147.314129,4001.712861,3845.532191,3774.516842,3651.624244,3540.450798
20090206,3377.948347,3218.706163,3105.578264,3200.237751,3045.934322,2875.323738,2794.769506,2775.032722,2647.949724,2750.849749,2680.063611,2665.291093,2635.860711,2543.762509,2626.560448,2512.947064,2544.700305,2497.600403,2451.705629,2527.389976,2524.426723,2476.868593,2534.088408,2568.334161,2684.466829,2817.217343,2759.527369,2824.592738,2855.987952,3098.541011,3120.393171,3294.849514,3463.23162,3783.790139,4060.851045,4133.96528,4280.957237,4402.398618,4407.318264,4547.445822,4634.853783,4662.007187,4717.338412,4685.478956,4795.154819,4944.904292,4956.901834,4797.683512,4579.739062,4459.069219,4305.149037,4234.924432,4275.874728,4232.816234,4388.497451,4467.14185,4478.003134,4556.114227,4607.862854,4533.340082,4640.8737,4445.212187,4582.944136,4668.694367,4594.580838,4646.639186,4646.547812,4638.661324,4756.087196,4716.37074,4786.172813,4722.791267,4836.83116,4794.447689,5042.12778,5221.556052,5103.172014,5001.052451,4957.158981,4868.187089,4874.240568,4799.964079,4876.367681,4731.578109,4738.216595,4720.781233,4782.298536,4611.680871,4513.051562,4396.583371,4376.593611,4354.489736,4145.738364,4058.356496,3911.688034,3742.971472
20090207,3653.510021,3441.724877,3452.440855,3302.98568,3155.778577,3171.49248,3039.400305,3061.374782,2997.785074,2892.799646,2878.388841,2846.841337,2789.911649,2827.445605,2815.035716,2794.319717,2780.998319,2720.784696,2757.571073,2733.241048,2615.306896,2735.069983,2756.58468,2824.220646,2770.231028,2744.470156,2897.837632,2855.495386,2904.451965,2995.048898,3019.533153,3320.504947,3452.2066,3817.329441,3914.205378,4018.445361,4197.665568,4338.454375,4358.590411,4341.430238,4471.01991,4410.789506,4609.180987,4471.314111,4696.804967,4689.81311,4765.92222,4636.320132,4496.208191,4257.428141,4303.536703,4146.694687,4129.470979,4091.574243,4166.65525,4404.222121,4362.613486,4397.336382,4276.807286,4312.943569,4384.290658,4334.812122,4344.39417,4370.813478,4330.126052,4347.474211,4448.842121,4434.308611,4463.635494,4593.78505,4477.192796,4571.164359,4779.207146,4845.171899,5014.787845,4895.90222,5087.710214,5072.611291,5020.03991,4890.803997,4820.278207,4707.274177,4892.880379,4791.711513,4767.911884,4737.644877,4575.8061,4592.907491,4529.065486,4354.863865,4336.970469,4154.146809,4163.244342,3886.401686,3781.97944,3622.299301
20090208,3485.77442,3508.896407,3320.393882,3323.203487,3148.907776,3030.169979,2968.99528,2985.138796,2980.990785,2842.663935,2820.176037,2724.658585,2864.760535,2764.39706,2754.90852,2641.618631,2560.727809,2671.2984,2643.335046,2647.604695,2651.854362,2694.154025,2802.442788,2655.358487,2761.372697,2756.55752,2773.841756,2863.643968,2731.198907,2941.38229,2969.075596,3073.307237,3258.55192,3469.089935,3612.73384,3709.28861,3723.664301,3879.081193,4130.828882,4036.637032,4244.704457,4191.028537,4224.590246,4378.738766,4337.600872,4544.178668,4572.087023,4454.739721,4401.433371,4186.091916,4121.003364,3973.103972,4014.96083,4003.171159,4066.02551,4152.923833,4131.01454,4040.979819,4059.831866,4059.658915,4038.804885,4021.481267,4129.128569,4106.893356,4032.35972,4229.615428,4222.6194,4206.585979,4131.449391,4333.950568,4466.925831,4388.767014,4543.437879,4690.467278,4864.786463,4868.182821,4971.577837,4990.714482,4920.148922,4781.704605,4651.273264,4698.294111,4849.7438,4729.977706,4741.293338,4664.802533,4584.398166,4510.005083,4419.680526,4388.197624,4234.774276,4105.710732,3811.419716,3796.486566,3668.795863,3523.689683
